,client_id,credit_limit_initial,credit_limit,add_product,mp_first_login,mp_last_login,tp_num,cl_age,education_id,gender_id,marital_status_id,employment_status_cd,city_population_category,app_channel,Авто и запчасти frequency,Авто и запчасти amount,Аптеки frequency,Аптеки amount,Детские товары frequency,Детские товары amount,Досуг и развлечения frequency,Досуг и развлечения amount,Заправки frequency,Заправки amount,Зоотовары frequency,Зоотовары amount,Интернет-магазины frequency,Интернет-магазины amount,Кафе и рестораны frequency,Кафе и рестораны amount,Косметика и парфюмерия frequency,Косметика и парфюмерия amount,Красота и здоровье frequency,Красота и здоровье amount,Мебель и товары для дома frequency,Мебель и товары для дома amount,Одежда и обувь frequency,Одежда и обувь amount,Подарки и развлечения frequency,Подарки и развлечения amount,Прочее frequency,Прочее amount,Путешествия frequency,Путешествия amount,Спорт frequency,Спорт amount,Страхование frequency,Страхование amount,Такси и грузоперевозки frequency,Такси и грузоперевозки amount,Товары для ремонта frequency,Товары для ремонта amount,Электроника frequency,Электроника amount,Ювелирные изделия frequency,Ювелирные изделия amount
8098,70584235,75000.0,75000.0,Халва,2018-04-05 00:00:00.000,2019-03-12 00:00:00.000,,48,6,1,2,EME,300 – 700 тыс,DSA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,3298.2,0,0.0,3,3060.0,0,0.0,1,504.0,0,0.0,0,0.0,0,0.0,91,12289.0,0,0.0,1,4490.0,0,0.0
8099,70587219,20000.0,20000.0,Халва,2018-10-02 00:00:00.000,2019-03-05 00:00:00.000,,36,3,2,3,EME,300 – 700 тыс,Internet Sales,0,0.0,0,0.0,0,0.0,0,0.0,23,21000.12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
8100,70600114,120000.0,120000.0,Халва,2018-04-06 00:00:00.000,2019-03-06 00:00:00.000,,47,3,2,2,BUS,300 – 700 тыс,Internet Sales,0,0.0,0,0.0,0,0.0,0,0.0,1,2901.27,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
8101,70605027,15000.0,15000.0,Халва,2018-04-06 00:00:00.000,2019-03-11 00:00:00.000,,67,6,2,2,PNS,>700 тыс,Internet Sales,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,45.0,0,0.0,0,0.0
8102,70613564,30000.0,35000.0,Халва,2018-04-07 00:00:00.000,2019-03-04 00:00:00.000,,49,6,1,4,EME,300 – 700 тыс,Internet Sales,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3712.0,0,0.0,0,0.0,0,0.0,0,0.0,3,13641.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3712.0,2,2050.0
8103,70621308,60000.0,60000.0,Халва,2018-04-06 00:00:00.000,2019-03-09 00:00:00.000,,42,6,2,2,EME,300 – 700 тыс,Internet Sales,0,0.0,0,0.0,0,0.0,0,0.0,5,5620.0599999999995,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
8104,70628373,75000.0,75000.0,Халва + Автокредит,2018-04-27 00:00:00.000,2019-03-11 00:00:00.000,,55,6,2,4,PNW,100 – 300 тыс,AutoCred,0,0.0,0,0.0,0,0.0,0,0.0,4,1836.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2713.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
8105,70647236,30000.0,30000.0,Халва + ДК,2018-04-06 00:00:00.000,2019-03-10 00:00:00.000,,29,3,1,2,EME,0 – 100 тыс,Walk In Sales,0,0.0,0,0.0,0,0.0,0,0.0,18,21450.86,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,750.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,13740.0,1,1780.0
8106,70648559,40000.0,40000.0,Халва,2018-10-25 00:00:00.000,2019-03-12 00:00:00.000,,64,-1,1,2,PNS,300 – 700 тыс,УРМ,0,0.0,0,0.0,1,95.5,0,0.0,0,0.0,0,0.0,1,999.0,0,0.0,3,1155.5,0,0.0,0,0.0,1,3363.0,0,0.0,1,324.0,0,0.0,0,0.0,0,0.0,0,0.0,8,7732.0,1,999.0,6,13758.0
8107,70648600,50000.0,50000.0,Халва,2018-04-06 00:00:00.000,2019-03-11 00:00:00.000,,31,-1,1,1,UNK,>700 тыс,DSA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,8857.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,46,3708.25,0,0.0,2,7062.0,4,37133.0
8108,70654628,15000.0,90000.0,Халва,2018-04-10 00:00:00.000,2019-03-11 00:00:00.000,,25,2,2,2,EME,0 – 100 тыс,Internet Sales,4,3485.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,373.28,0,0.0,17,7091.0,2,1762.0,0,0.0,1,880.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,9239.0,2,7569.0
8109,70660333,30000.0,30000.0,Халва,2018-04-09 00:00:00.000,2018-04-09 00:00:00.000,,67,6,2,4,PNS,0 – 100 тыс,Internet Sales,0,0.0,0,0.0,0,0.0,0,0.0,10,9230.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
8110,70663895,30000.0,30000.0,Халва,2018-04-25 00:00:00.000,2019-03-09 00:00:00.000,,47,6,1,3,EME,>700 тыс,Internet Sales,0,0.0,1,290.0,0,0.0,0,0.0,2,806.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
8111,70681513,75000.0,75000.0,Халва + Автокредит,2018-06-07 00:00:00.000,2019-03-11 00:00:00.000,1.0,34,6,2,2,EME,>700 тыс,AutoCred,0,0.0,1,4132.4,0,0.0,0,0.0,13,14181.990000000002,0,0.0,1,1300.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,4290.0,0,0.0
8112,70682310,75000.0,75000.0,Халва,2018-04-16 00:00:00.000,2018-04-16 00:00:00.000,,44,-1,1,1,OTH,100 – 300 тыс,Representative,0,0.0,7,2777.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,6145.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5440.0
8113,70696508,45000.0,75000.0,Халва + Автокредит,2018-04-25 00:00:00.000,2019-03-07 00:00:00.000,,43,3,2,5,EME,300 – 700 тыс,AutoCred,3,7764.0,0,0.0,0,0.0,0,0.0,18,22109.700000000004,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
8114,70700847,15000.0,90000.0,Халва,2018-04-15 00:00:00.000,2019-03-11 00:00:00.000,2.0,32,3,1,1,EME,100 – 300 тыс,Walk In Sales,0,0.0,0,0.0,1,682.0,0,0.0,0,0.0,0,0.0,0,0.0,3,6469.8,0,0.0,0,0.0,0,0.0,5,7151.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,94,9406.0,0,0.0,0,0.0,0,0.0
8115,70742225,15000.0,15000.0,Халва + Автокредит,2018-04-24 00:00:00.000,2019-03-05 00:00:00.000,,53,6,2,2,BUS,>700 тыс,AutoCred,0,0.0,0,0.0,2,2985.0,2,1048.0,0,0.0,0,0.0,0,0.0,2,629.98,0,0.0,1,1600.0,0,0.0,2,3642.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
8116,70744955,75000.0,75000.0,Халва + Автокредит,2018-04-13 00:00:00.000,2019-03-10 00:00:00.000,,31,6,1,1,EME,>700 тыс,AutoCred,0,0.0,0,0.0,0,0.0,0,0.0,2,2334.12,0,0.0,1,2332.75,0,0.0,1,8825.0,0,0.0,0,0.0,2,8765.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
8117,70751242,75000.0,75000.0,Халва,2018-04-08 00:00:00.000,2019-03-08 00:00:00.000,,67,-1,2,1,PNS,>700 тыс,УРМ,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,18463.0,0,0.0,1,10990.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,12220.0
8118,70762628,30000.0,30000.0,Халва,2018-04-09 00:00:00.000,2019-03-11 00:00:00.000,,34,6,2,2,EME,>700 тыс,Internet Sales,0,0.0,7,1416.1,0,0.0,0,0.0,5,5080.139999999999,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1757.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1356.81,0,0.0,0,0.0
8119,70773680,45000.0,45000.0,Халва,2018-04-09 00:00:00.000,2019-03-09 00:00:00.000,,34,3,2,2,EME,100 – 300 тыс,Walk In Sales,0,0.0,1,1561.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,9177.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,104.0,0,0.0,1,1960.0,0,0.0
8120,70774424,15000.0,60000.0,Халва + Супер+,2018-04-27 00:00:00.000,2019-03-09 00:00:00.000,,57,4,2,5,PNW,>700 тыс,Internet Sales,0,0.0,6,16135.350000000002,0,0.0,0,0.0,0,0.0,0,0.0,3,3270.0,0,0.0,0,0.0,0,0.0,0,0.0,3,4650.0,0,0.0,5,1325.3,0,0.0,0,0.0,0,0.0,21,3555.0,0,0.0,0,0.0,0,0.0
8121,70780263,15000.0,15000.0,Халва,2018-04-09 00:00:00.000,2019-03-07 00:00:00.000,,27,-1,2,1,OTH,300 – 700 тыс,Internet Sales,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,3035.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32,5460.0,0,0.0,0,0.0,0,0.0
8122,70812818,90000.0,90000.0,Халва,2018-05-15 00:00:00.000,2019-02-27 00:00:00.000,,29,-1,2,1,UNK,100 – 300 тыс,Internet Sales,0,0.0,0,0.0,0,0.0,0,0.0,19,36527.88,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
8123,70837008,20000.0,20000.0,Халва,2018-04-22 00:00:00.000,2019-03-12 00:00:00.000,,27,3,2,2,EME,100 – 300 тыс,Internet Sales,0,0.0,0,0.0,0,0.0,0,0.0,6,6025.110000000001,0,0.0,2,3198.0,0,0.0,0,0.0,0,0.0,0,0.0,2,4162.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,3198.0,1,5508.0
8124,70840091,15000.0,15000.0,Халва + Вклад,2018-04-10 00:00:00.000,2019-03-11 00:00:00.000,,53,6,1,2,PNS,300 – 700 тыс,Walk In Sales,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,349.0,5,5656.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
8125,70841132,45000.0,45000.0,Халва + Вклад,2018-04-10 00:00:00.000,2019-03-10 00:00:00.000,,42,6,2,2,EME,100 – 300 тыс,Walk In Sales,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,899.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3500.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,8305.0,0,0.0
8126,70841867,60000.0,60000.0,Халва,2018-04-10 00:00:00.000,2019-03-03 00:00:00.000,2.0,30,-1,2,2,UNK,0 – 100 тыс,Internet Sales,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,10222.0
8127,70844020,30000.0,30000.0,Халва,2018-07-10 00:00:00.000,2019-02-28 00:00:00.000,,46,-1,1,1,OTH,300 – 700 тыс,DSA,0,0.0,0,0.0,0,0.0,0,0.0,5,1014.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,490.0,0,0.0
8128,70844038,75000.0,75000.0,Халва,2018-11-20 00:00:00.000,2019-03-02 00:00:00.000,,42,-1,1,1,OTH,>700 тыс,DSA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,79.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,29489.0,0,0.0
8129,70862387,75000.0,75000.0,Халва,2018-04-25 00:00:00.000,2019-03-10 00:00:00.000,,43,-1,1,1,OTH,>700 тыс,Internet Sales,0,0.0,12,8468.7,0,0.0,0,0.0,0,0.0,0,0.0,2,6089.0,0,0.0,0,0.0,0,0.0,0,0.0,9,21963.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,13419.0,0,0.0
8130,70896358,30000.0,90000.0,Халва,2018-04-23 00:00:00.000,2019-03-10 00:00:00.000,2.0,24,6,1,1,EME,>700 тыс,Walk In Sales,1,130.0,3,1193.3,0,0.0,0,0.0,1,318.0,0,0.0,0,0.0,1,111.8,0,0.0,0,0.0,0,0.0,1,795.0,0,0.0,3,1170.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,239.0,1,3078.0
8131,70906619,15000.0,15000.0,Халва + Вклад,2018-04-11 00:00:00.000,2019-03-11 00:00:00.000,,70,6,1,4,PNS,>700 тыс,Walk In Sales,0,0.0,0,0.0,0,0.0,0,0.0,6,6000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3190.0,0,0.0,1,8160.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,25525.0,0,0.0
8132,70908094,30000.0,100000.0,Халва,2018-04-11 00:00:00.000,2019-03-11 00:00:00.000,1.0,29,3,2,2,EME,0 – 100 тыс,Walk In Sales,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,7050.0,1,867.0
8133,70909780,75000.0,75000.0,Халва,2018-04-13 00:00:00.000,2019-03-11 00:00:00.000,,32,-1,1,1,OTH,,Internet Sales,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,105526.0,0,0.0,1,376.8,0,0.0,6,6917.0,4,3617.0,0,0.0,1,4279.48,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,4240.0,0,0.0
8134,70910881,75000.0,75000.0,Халва,2018-04-11 00:00:00.000,2019-03-12 00:00:00.000,,27,-1,2,2,OTH,,Internet Sales,1,2148.0,1,120.0,0,0.0,0,0.0,5,5000.0,0,0.0,30,72959.5,0,0.0,0,0.0,0,0.0,0,0.0,8,2913.0,0,0.0,1,500.0,0,0.0,0,0.0,0,0.0,1,126.0,0,0.0,17,126539.0,1,3000.0
8135,70932544,20000.0,20000.0,Халва,2018-04-13 00:00:00.000,2019-03-09 00:00:00.000,,31,3,1,2,EME,0 – 100 тыс,Representative,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,575.0,0,0.0,0,0.0,0,0.0,0,0.0,5,920.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2500.0
8136,70960104,45000.0,90000.0,Халва + Автокредит,2018-06-02 00:00:00.000,2019-03-11 00:00:00.000,1.0,41,3,2,2,EME,>700 тыс,AutoCred,1,4176.0,1,464.54,0,0.0,0,0.0,28,28019.979999999996,0,0.0,5,36226.0,4,3289.0,0,0.0,0,0.0,0,0.0,7,5244.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,36226.0,2,3530.0
8137,70976607,30000.0,30000.0,Халва,2018-04-12 00:00:00.000,2019-03-11 00:00:00.000,,30,-1,2,-1,UNK,100 – 300 тыс,Walk In Sales,0,0.0,0,0.0,1,3530.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
8138,70979751,20000.0,20000.0,Халва,2018-06-05 00:00:00.000,2018-10-27 00:00:00.000,,57,3,-1,2,PNW,0 – 100 тыс,Internet Sales,0,0.0,3,461.0,0,0.0,0,0.0,3,1705.0,0,0.0,0,0.0,0,0.0,1,280.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
8139,70979853,30000.0,150000.0,Халва,2018-04-09 00:00:00.000,2019-03-12 00:00:00.000,2.0,36,6,1,2,UNK,0 – 100 тыс,Walk In Sales,0,0.0,8,6587.219999999999,0,0.0,0,0.0,0,0.0,0,0.0,2,31866.0,0,0.0,0,0.0,0,0.0,0,0.0,8,19256.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,31866.0,2,10156.0
8140,70980196,30000.0,30000.0,Халва,2018-04-12 00:00:00.000,2019-03-04 00:00:00.000,,43,6,2,2,EME,>700 тыс,Representative,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,1409.0,0,0.0,0,0.0
8141,70996529,15000.0,15000.0,Халва + Вклад,2018-04-13 00:00:00.000,2019-03-01 00:00:00.000,,60,-1,2,2,PNS,>700 тыс,Internet Sales,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,89.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
8142,70999068,75000.0,75000.0,Халва,2018-05-05 00:00:00.000,2019-03-10 00:00:00.000,,42,-1,2,-1,UNK,300 – 700 тыс,Internet Sales,0,0.0,4,483.80000000000007,0,0.0,0,0.0,8,6035.3,0,0.0,0,0.0,3,1427.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
8143,71001359,20000.0,20000.0,Халва,2018-04-23 00:00:00.000,2019-02-18 00:00:00.000,,28,3,2,2,EME,0 – 100 тыс,Internet Sales,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,1540.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
8144,71001634,15000.0,15000.0,Халва,2018-04-16 00:00:00.000,2019-03-12 00:00:00.000,,41,6,1,2,EME,100 – 300 тыс,Internet Sales,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,912.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
8145,71020377,45000.0,45000.0,Халва,2018-04-22 00:00:00.000,2019-03-11 00:00:00.000,,45,3,2,3,EME,>700 тыс,Internet Sales,0,0.0,0,0.0,0,0.0,0,0.0,34,11781.27,0,0.0,12,19175.0,0,0.0,0,0.0,0,0.0,1,4890.0,0,0.0,2,1070.0,2,199.7,0,0.0,0,0.0,0,0.0,6,816.0,0,0.0,2,9498.0,0,0.0
8146,71029083,30000.0,60000.0,Халва,2018-04-22 00:00:00.000,2019-03-10 00:00:00.000,1.0,27,6,1,2,BUS,>700 тыс,Internet Sales,0,0.0,0,0.0,0,0.0,0,0.0,9,5718.030000000001,0,0.0,1,1263.0,4,1479.1,0,0.0,0,0.0,0,0.0,3,13335.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,959.0
8147,71041587,15000.0,90000.0,Халва,2018-05-02 00:00:00.000,2019-03-12 00:00:00.000,,35,6,1,3,EME,100 – 300 тыс,Walk In Sales,0,0.0,2,579.63,0,0.0,0,0.0,34,33300.85,0,0.0,0,0.0,0,0.0,2,2094.12,0,0.0,0,0.0,7,55805.0,0,0.0,2,200.0,0,0.0,0,0.0,0,0.0,0,0.0,1,21025.12,2,14100.0,1,1800.0
8148,71049074,30000.0,30000.0,Халва,2018-04-13 00:00:00.000,2019-03-08 00:00:00.000,,21,4,1,1,EME,100 – 300 тыс,Walk In Sales,0,0.0,13,2035.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,3016.6000000000004,1,610.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,2072.0,0,0.0,2,5280.0,1,570.0
8149,71050247,15000.0,15000.0,Халва,2018-04-18 00:00:00.000,2019-03-11 00:00:00.000,,47,6,1,2,EME,>700 тыс,Walk In Sales,0,0.0,0,0.0,0,0.0,0,0.0,2,4000.62,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2040.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
8150,71050957,60000.0,60000.0,Халва,2018-04-15 00:00:00.000,2019-03-09 00:00:00.000,,36,6,1,2,EME,0 – 100 тыс,Walk In Sales,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1840.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1239.0,0,0.0,0,0.0,1,2359.0,0,0.0,1,1420.0
8151,71054514,75000.0,75000.0,Халва,2018-04-13 00:00:00.000,2019-03-11 00:00:00.000,,46,-1,2,1,OTH,>700 тыс,DSA,0,0.0,0,0.0,3,5489.0,5,2298.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,19450.18,0,0.0,4,11680.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,890.0,0,0.0
8152,71079122,15000.0,30000.0,Халва,2018-05-08 00:00:00.000,2019-03-05 00:00:00.000,,47,4,1,2,EME,300 – 700 тыс,Internet Sales,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,661.5,0,0.0,0,0.0,0,0.0,0,0.0,2,1738.78,0,0.0,0,0.0
8153,71083104,15000.0,15000.0,Халва,2018-06-06 00:00:00.000,2019-02-28 00:00:00.000,,29,3,2,2,EME,100 – 300 тыс,Internet Sales,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,283.0,0,0.0,0,0.0
8154,68904572,75000.0,75000.0,Халва,2018-03-31 00:00:00.000,2019-03-08 00:00:00.000,,33,-1,1,2,UNK,>700 тыс,УРМ,1,14200.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,79.9,0,0.0,0,0.0,2,3061.6,2,5424.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2790.0,0,0.0
8155,68920915,15000.0,60000.0,Халва,2018-04-04 00:00:00.000,2019-03-11 00:00:00.000,,34,4,2,3,EME,>700 тыс,Internet Sales,0,0.0,6,2559.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,7233.1,0,0.0,14,11142.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,9650.0
8156,68922531,30000.0,30000.0,Халва,2018-11-24 00:00:00.000,2019-02-11 00:00:00.000,,53,3,2,2,EME,0 – 100 тыс,Internet Sales,0,0.0,3,1258.08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
8157,68961121,15000.0,15000.0,Халва + ДК,2019-01-13 00:00:00.000,2019-01-13 00:00:00.000,,67,2,1,3,PNS,0 – 100 тыс,Walk In Sales,0,0.0,0,0.0,0,0.0,0,0.0,9,4073.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
8158,68962204,75000.0,75000.0,Халва,2018-04-11 00:00:00.000,2019-03-02 00:00:00.000,,32,6,1,3,EME,>700 тыс,Internet Sales,0,0.0,3,1707.0,1,1354.0,0,0.0,19,11776.16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2192.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
8159,68962465,75000.0,100000.0,Халва,2018-03-31 00:00:00.000,2019-03-03 00:00:00.000,2.0,32,-1,1,1,OTH,100 – 300 тыс,Internet Sales,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2733.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,11927.0,0,0.0,0,0.0,0,0.0,0,0.0,2,5902.349999999999,2,16597.0,0,0.0
8160,68963001,15000.0,15000.0,Халва,2018-05-22 00:00:00.000,2019-03-08 00:00:00.000,,29,3,2,2,EME,>700 тыс,Internet Sales,0,0.0,0,0.0,0,0.0,0,0.0,15,10060.83,0,0.0,0,0.0,2,974.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1540.0
8161,68982958,20000.0,20000.0,Халва,2018-10-01 00:00:00.000,2019-03-05 00:00:00.000,,45,3,1,5,EME,100 – 300 тыс,Internet Sales,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5990.0,0,0.0
